Kepler-352 d,Kepler-352,
Kepler-354 b,Kepler-354,
Kepler-354 c,Kepler-354,
Kepler-354 d,Kepler-354,
Kepler-357 b,Kepler-357,
Kepler-357 c,Kepler-357,
Kepler-357 d,Kepler-357,
Kepler-359 b,Kepler-359,
Kepler-359 c,Kepler-359,
Kepler-359 d,Kepler-359,
Kepler-363 b,Kepler-363,
Kepler-363 c,Kepler-363,
Kepler-363 d,Kepler-363,
Kepler-37 b,Kepler-37,0.79
Kepler-37 c,Kepler-37,1.3
Kepler-37 d,Kepler-37,2
Kepler-37 e,Kepler-37,
Kepler-372 b,Kepler-372,
Kepler-372 c,Kepler-372,
Kepler-372 d,Kepler-372,
Kepler-374 b,Kepler-374,
Kepler-374 c,Kepler-374,
Kepler-374 d,Kepler-374,
Kepler-381 b,Kepler-381,
Kepler-381 c,Kepler-381,
Kepler-381 d,Kepler-381,
Kepler-385 b,Kepler-385,
Kepler-385 c,Kepler-385,
Kepler-385 d,Kepler-385,
Kepler-394 b,Kepler-394,
Kepler-394 c,Kepler-394,
Kepler-394 d,Kepler-394,
Kepler-398 b,Kepler-398,
Kepler-398 c,Kepler-398,
Kepler-398 d,Kepler-398,
Kepler-399 b,Kepler-399,
Kepler-399 c,Kepler-399,
Kepler-399 d,Kepler-399,
Kepler-401 b,Kepler-401,
Kepler-401 c,Kepler-401,
Kepler-401 d,Kepler-401,
Kepler-402 b,Kepler-402,
Kepler-402 c,Kepler-402,
Kepler-402 d,Kepler-402,
Kepler-402 e,Kepler-402,
Kepler-403 b,Kepler-403,
Kepler-403 c,Kepler-403,
Kepler-403 d,Kepler-403,
Kepler-411 b,Kepler-411,25.6
Kepler-411 c,Kepler-411,26.4
Kepler-411 d,Kepler-411,15.2
Kepler-411 e,Kepler-411,10.8
Kepler-416 b,Kepler-416,58.2
Kepler-416 c,Kepler-416,
Kepler-42 b,Kepler-42,
Kepler-42 c,Kepler-42,
Kepler-42 d,Kepler-42,
Kepler-431 b,Kepler-431,
Kepler-431 c,Kepler-431,
Kepler-431 d,Kepler-431,
Kepler-444 b,Kepler-444,
Kepler-444 c,Kepler-444,
Kepler-444 d,Kepler-444,
Kepler-444 e,Kepler-444,
Kepler-444 f,Kepler-444,
Kepler-445 b,Kepler-445,
Kepler-445 c,Kepler-445,
Kepler-445 d,Kepler-445,
Kepler-446 b,Kepler-446,
Kepler-446 c,Kepler-446,
Kepler-446 d,Kepler-446,
Kepler-450 b,Kepler-450,
Kepler-450 c,Kepler-450,
Kepler-450 d,Kepler-450,
Kepler-451 c,2MASS J19383260+4603591,511.70374
Kepler-451 d,2MASS J19383260+4603591,559.378
Kepler-454 b,Kepler-454,5.4
Kepler-454 c,Kepler-454,1433.40612
Kepler-454 d,Kepler-454,734.18362
Kepler-457 d,KOI-7892,
Kepler-46 b,Kepler-46,1907
Kepler-46 c,Kepler-46,119.499
Kepler-46 d,Kepler-46,
Kepler-47 b,Kepler-47,2.07
Kepler-47 c,Kepler-47,3.17
Kepler-47 d,Kepler-47,19.02
Kepler-48 b,Kepler-48,3.94
Kepler-48 c,Kepler-48,14.61
Kepler-48 d,Kepler-48,7.93
Kepler-48 e,Kepler-48,657
Kepler-487 b,Kepler-487,
Kepler-487 c,Kepler-487,
Kepler-487 d,Kepler-487,
Kepler-49 b,Kepler-49,
Kepler-49 c,Kepler-49,
Kepler-49 d,Kepler-49,
Kepler-49 e,Kepler-49,
Kepler-51 b,Kepler-51,2.1
Kepler-51 c,Kepler-51,4
Kepler-51 d,Kepler-51,7.6
Kepler-52 b,Kepler-52,135
Kepler-52 c,Kepler-52,45.4
Kepler-52 d,Kepler-52,
Kepler-529 b,Kepler-529,
Kepler-529 c,Kepler-529,
Kepler-529 d,Kepler-529,
Kepler-53 b,Kepler-53,111
Kepler-53 c,Kepler-53,36
Kepler-53 d,Kepler-53,
Kepler-54 b,Kepler-54,
Kepler-54 c,Kepler-54,
Kepler-54 d,Kepler-54,
Kepler-549 b,Kepler-549,
Kepler-549 c,Kepler-549,
Kepler-55 b,Kepler-55,
Kepler-55 c,Kepler-55,
Kepler-55 d,Kepler-55,
Kepler-55 e,Kepler-55,
Kepler-55 f,Kepler-55,
Kepler-56 b,Kepler-56,22.1
Kepler-56 c,Kepler-56,181
Kepler-56 d,Kepler-56,1784
Kepler-58 b,Kepler-58,35.5
Kepler-58 c,Kepler-58,53
Kepler-58 d,Kepler-58,
Kepler-60 b,Kepler-60,4.19
Kepler-60 c,Kepler-60,3.85
Kepler-60 d,Kepler-60,4.16
Kepler-603 b,Kepler-603,
Kepler-603 c,Kepler-603,
Kepler-603 d,Kepler-603,
Kepler-616 b,Kepler-616,
Kepler-616 c,Kepler-616,
Kepler-616 d,Kepler-616,
Kepler-619 b,Kepler-619,
Kepler-619 c,Kepler-619,
Kepler-62 b,Kepler-62,9
Kepler-62 c,Kepler-62,4
Kepler-62 d,Kepler-62,14
Kepler-62 e,Kepler-62,36
Kepler-62 f,Kepler-62,35
Kepler-65 b,Kepler-65,
Kepler-65 c,Kepler-65,
Kepler-65 d,Kepler-65,
Kepler-65 e,Kepler-65,260
Kepler-68 b,Kepler-68,8.03
Kepler-68 c,Kepler-68,1.3
Kepler-68 d,Kepler-68,238.05348
Kepler-68 e,Kepler-68,86.44933
Kepler-758 b,Kepler-758,
Kepler-758 c,Kepler-758,
Kepler-758 d,Kepler-758,
Kepler-758 e,Kepler-758,
Kepler-763 b,Kepler-763,
Kepler-770 b,Kepler-770,
Kepler-770 c,Kepler-770,
Kepler-770 d,Kepler-770,
Kepler-79 b,Kepler-79,10.9
Kepler-79 c,Kepler-79,5.9
Kepler-79 d,Kepler-79,6
Kepler-79 e,Kepler-79,4.1
Kepler-80 b,Kepler-80,6.93
Kepler-80 c,Kepler-80,6.74
Kepler-80 d,Kepler-80,6.75
Kepler-80 e,Kepler-80,4.13
Kepler-80 f,Kepler-80,
Kepler-80 g,Kepler-80,
Kepler-81 b,Kepler-81,
Kepler-81 c,Kepler-81,
Kepler-81 d,Kepler-81,
Kepler-82 b,Kepler-82,12.15
Kepler-82 c,Kepler-82,13.9
Kepler-82 d,Kepler-82,
Kepler-82 e,Kepler-82,
Kepler-82 f,Kepler-82,20.9
Kepler-83 b,Kepler-83,
Kepler-83 c,Kepler-83,
Kepler-83 d,Kepler-83,
Kepler-84 b,Kepler-84,
Kepler-84 c,Kepler-84,
Kepler-84 d,Kepler-84,
Kepler-84 e,Kepler-84,
Kepler-84 f,Kepler-84,
Kepler-85 b,Kepler-85,
Kepler-85 c,Kepler-85,
Kepler-85 d,Kepler-85,
Kepler-85 e,Kepler-85,
Kepler-88 d,KOI-142,965.147
Kepler-9 b,Kepler-9,43.4
Kepler-9 c,Kepler-9,29.9
Kepler-9 d,Kepler-9,
Kepler-90 i,KOI-351,
Kepler-92 b,Kepler-92,64.3
Kepler-92 c,Kepler-92,6.1
Kepler-92 d,Kepler-92,
Kepler-968 b,Kepler-968,
Kepler-968 c,Kepler-968,
L 98-59 b,L 98-59,0.4
L 98-59 c,L 98-59,2.42
L 98-59 d,L 98-59,2.31
L 98-59 e,L 98-59,3.06
LP 791-18 b,LP 791-18,
LP 791-18 c,LP 791-18,7.1
LP 791-18 d,LP 791-18,0.9
PSR B1257+12 b,PSR B1257+12,0.02
PSR B1257+12 c,PSR B1257+12,4.3
PSR B1257+12 d,PSR B1257+12,3.9
TOI-1136 b,TOI-1136,
TOI-1136 c,TOI-1136,
TOI-1136 d,TOI-1136,
TOI-1136 e,TOI-1136,
TOI-1136 f,TOI-1136,
TOI-1136 g,TOI-1136,
TOI-1246 b,TOI-1246,8.1
TOI-1246 c,TOI-1246,8.8
TOI-1246 d,TOI-1246,5.3
TOI-1246 e,TOI-1246,14.8
TOI-125 b,TOI-125,9.5
TOI-125 c,TOI-125,6.63
TOI-125 d,TOI-125,13.6
TOI-1260 b,TOI-1260,8.56
TOI-1260 c,TOI-1260,13.2
TOI-1260 d,TOI-1260,11.84
TOI-1749 b,TOI-1749,57
TOI-1749 c,TOI-1749,14
TOI-1749 d,TOI-1749,15
TOI-178 b,TOI-178,1.5
TOI-178 c,TOI-178,4.77
TOI-178 d,TOI-178,3.01
TOI-178 e,TOI-178,3.86
TOI-178 f,TOI-178,7.72
TOI-178 g,TOI-178,3.94
TOI-2076 b,TOI-2076,
TOI-2076 c,TOI-2076,
TOI-2076 d,TOI-2076,
TOI-270 b,TOI-270,1.58
TOI-270 c,TOI-270,6.15
TOI-270 d,TOI-270,4.78
TOI-4010 b,TOI-4010,11
TOI-4010 c,TOI-4010,20.31
TOI-4010 d,TOI-4010,38.15
TOI-4010 e,TOI-4010,692
TOI-411 b,HD 22946,13.71
TOI-411 c,HD 22946,9.72
TOI-431 b,TOI-431,3.07
TOI-431 c,TOI-431,2.83
TOI-431 d,TOI-431,9.9
TOI-451 b,TOI-451,
TOI-451 c,TOI-451,
TOI-451 d,TOI-451,
TOI-500 b,TOI-500,1.42
TOI-500 c,TOI-500,5.03
TOI-500 d,TOI-500,33.12
TOI-500 e,TOI-500,15.05
TOI-561 b,TOI-561,2
TOI-561 c,TOI-561,5.39
TOI-561 d,TOI-561,13.2
TOI-561 e,TOI-561,12.6
TOI-700 b,TOI-700,
TOI-700 c,TOI-700,
TOI-700 d,TOI-700,
TOI-700 e,TOI-700,
TOI-712 b,TOI-712,
TOI-712 c,TOI-712,
TOI-712 d,TOI-712,
TRAPPIST-1 b,TRAPPIST-1,1.374
TRAPPIST-1 c,TRAPPIST-1,1.308
TRAPPIST-1 d,TRAPPIST-1,0.388
TRAPPIST-1 e,TRAPPIST-1,0.692
TRAPPIST-1 f,TRAPPIST-1,1.039
TRAPPIST-1 g,TRAPPIST-1,1.321
TRAPPIST-1 h,TRAPPIST-1,0.326
V1298 Tau b,V1298 Tau,
V1298 Tau c,V1298 Tau,
V1298 Tau d,V1298 Tau,
V1298 Tau e,V1298 Tau,
WASP-47 b,WASP-47,363.6
WASP-47 c,WASP-47,398.9
WASP-47 d,WASP-47,14.2
WASP-47 e,WASP-47,6.77
Wolf 1061 b,Wolf 1061,1.91
Wolf 1061 c,Wolf 1061,3.41
Wolf 1061 d,Wolf 1061,7.7
XO-2 N b,XO-2 N,179.89178
XO-2 S b,XO-2 S,82.6358
XO-2 S c,XO-2 S,435.409
YZ Cet b,YZ Cet,0.7
YZ Cet c,YZ Cet,1.14
YZ Cet d,YZ Cet,1.09
pi Men c,HD 39091,3.49611
pi Men d,HD 39091,13.38
rho CrB b,rho CrB,347.38645
rho CrB c,rho CrB,28.2
rho CrB d,rho CrB,21.6
rho CrB e,rho CrB,3.79
tau Cet e,tau Cet,3.93
tau Cet f,tau Cet,3.93
tau Cet g,tau Cet,1.75
tau Cet h,tau Cet,1.83
ups And b,ups And,218.531
ups And c,ups And,629.595
ups And d,ups And,1313.22
